bug_id,first_success_rank,total_success_fibs,num_clusters
Lang_37,4,3,31
Lang_38,1,5,6
Lang_39,2,5,16
Lang_4,1,6,6
Lang_40,100000,0,21
Lang_41,1,9,17
Lang_42,1,5,24
Lang_44,100000,0,27
Lang_45,1,4,26
Lang_46,1,9,9
Lang_47,1,31,42
Lang_48,8,8,20
Lang_5,9,5,35
Lang_50,14,1,14
Lang_51,1,7,14
Lang_52,3,2,10
Lang_54,1,18,28
Lang_56,1,6,12
Lang_57,1,27,30
Lang_58,1,26,28
Lang_59,1,4,21
Lang_6,1,6,7
Lang_61,1,7,7
Lang_62,1,13,13
Lang_63,100000,0,34
Lang_64,100000,0,3
Lang_7,4,4,24
Lang_8,9,3,24
Math_1,1,11,27
Math_101,100000,0,10
Math_103,1,6,6
Math_105,1,22,22
Math_106,4,9,21
Math_11,2,7,21
Math_13,100000,0,5
Math_14,4,1,8
Math_15,1,22,29
Math_16,1,18,24
Math_2,1,18,24
Math_22,100000,0,14
Math_26,13,2,24
Math_27,6,4,35
Math_29,100000,0,37
Math_3,1,7,15
Math_30,2,5,22
Math_31,100000,0,3
Math_33,100000,0,4
Math_35,2,4,14
Math_36,100000,0,12
Math_37,1,8,23
Math_4,100000,0,8
Math_41,100000,0,26
Math_42,1,3,8
Math_43,1,15,24
Math_45,100000,0,23
Math_47,1,8,33
Math_48,100000,0,7
Math_49,3,11,19
Math_5,1,27,38
Math_50,100000,0,10
Math_54,2,8,14
Math_55,1,17,20
Math_56,1,5,21
Math_59,1,19,23
Math_6,1,2,2
Math_60,1,7,8
Math_63,1,18,21
Math_71,100000,0,3
Math_75,100000,0,23
Math_76,100000,0,35
Math_77,1,36,40
Math_79,1,24,25
Math_8,100000,0,10
Math_89,1,7,34
Math_90,30,2,31
Math_91,1,15,21
Math_92,1,12,12
Math_93,1,9,17
Math_94,1,8,9
Math_95,1,9,12
Math_96,1,19,25
Math_98,1,11,25
Math_99,1,12,23
Time_10,1,11,11
Time_12,100000,0,19
Time_13,1,15,17
Time_14,3,7,23
Time_15,1,8,17
Time_17,5,1,17
Time_18,1,14,22
Time_19,2,6,19
Time_20,100000,0,14
Time_3,1,5,5
Time_5,1,3,17
Time_7,1,6,6
Time_8,1,10,30
Time_9,20,3,26
